start_city_id,start_bigcity,start_county_id,start_county_name,end_city_id,end_bigcity,end_county_id,end_county_name,revised_mileage,min_truck_length,freight
330100,杭州市,280115,下沙区,330200,宁波市,330204,江东区,143886,4.2,96295.92934918762
330100,杭州市,280115,下沙区,330200,宁波市,330204,江东区,143886,5.0,106151.9726458661
330100,杭州市,280115,下沙区,330200,宁波市,330204,江东区,143886,6.2,120936.03759088385
330100,杭州市,280115,下沙区,330200,宁波市,330204,江东区,143886,6.8,128328.07006339272
330100,杭州市,280115,下沙区,330200,宁波市,330204,江东区,143886,7.2,133256.09171173198
330100,杭州市,280115,下沙区,330200,宁波市,330204,江东区,143886,7.7,139416.11877215604
330100,杭州市,280115,下沙区,330200,宁波市,330204,江东区,143886,7.8,140648.12418424085
330100,杭州市,280115,下沙区,330200,宁波市,330204,江东区,143886,8.2,145576.14583258008
330100,杭州市,280115,下沙区,330200,宁波市,330204,江东区,143886,8.7,151736.17289300414
330100,杭州市,280115,下沙区,330200,宁波市,330204,江东区,143886,9.6,162824.22160176744
330100,杭州市,280115,下沙区,330200,宁波市,330205,江北区,147840,12.5,200182.92372543892
330100,杭州市,280115,下沙区,330200,宁波市,330205,江北区,147840,13.0,206342.95078586298
330100,杭州市,280115,下沙区,330200,宁波市,330205,江北区,147840,15.0,230983.0590275592
330100,杭州市,280115,下沙区,330200,宁波市,330205,江北区,147840,16.0,243303.11314840734
330100,杭州市,280115,下沙区,330200,宁波市,330205,江北区,147840,17.5,261783.1943296795
330100,杭州市,280115,下沙区,330200,宁波市,330205,江北区,147840,2.5,76982.3825169577
330100,杭州市,280115,下沙区,330200,宁波市,330205,江北区,147840,4.2,97926.47452239951
330100,杭州市,280115,下沙区,330200,宁波市,330205,江北区,147840,5.0,107782.51781907803
330100,杭州市,280115,下沙区,330200,宁波市,330205,江北区,147840,6.2,122566.58276409577
330100,杭州市,280115,下沙区,330200,宁波市,330205,江北区,147840,6.8,129958.61523660462
330100,杭州市,280115,下沙区,330200,宁波市,330205,江北区,147840,7.2,134886.63688494387
330100,杭州市,280115,下沙区,330200,宁波市,330205,江北区,147840,7.7,141046.66394536794
330100,杭州市,280115,下沙区,330200,宁波市,330205,江北区,147840,7.8,142278.66935745275
330100,杭州市,280115,下沙区,330200,宁波市,330205,江北区,147840,8.2,147206.691005792
330100,杭州市,280115,下沙区,330200,宁波市,330205,江北区,147840,8.7,153366.71806621604
330100,杭州市,280115,下沙区,330200,宁波市,330205,江北区,147840,9.6,164454.76677497936
330100,杭州市,280115,下沙区,330200,宁波市,330206,北仑区,179943,12.5,213421.51545422547
330100,杭州市,280115,下沙区,330200,宁波市,330206,北仑区,179943,13.0,219581.54251464954
330100,杭州市,280115,下沙区,330200,宁波市,330206,北仑区,179943,15.0,244221.6507563458
330100,杭州市,280115,下沙区,330200,宁波市,330206,北仑区,179943,16.0,256541.70487719393
330100,杭州市,280115,下沙区,330200,宁波市,330206,北仑区,179943,17.5,275021.78605846607
330100,杭州市,280115,下沙区,330200,宁波市,330206,北仑区,179943,2.5,90220.97424574428
330100,杭州市,280115,下沙区,330200,宁波市,330206,北仑区,179943,4.2,111165.0662511861
330100,杭州市,280115,下沙区,330200,宁波市,330206,北仑区,179943,5.0,121021.10954786459
330100,杭州市,280115,下沙区,330200,宁波市,330206,北仑区,179943,6.2,135805.17449288233
